Sr. No.,State_Name,District_Name,Block_Name,Gram_Panchayat_Name
4633,Karnataka_29,Tumakuru_548,Tiptur_5912,Manakikere_220342
4634,Karnataka_29,Tumakuru_548,Tiptur_5912,Masavanaghatta_220343
4635,Karnataka_29,Tumakuru_548,Tiptur_5912,Mathihalli_220341
4636,Karnataka_29,Tumakuru_548,Tiptur_5912,Nagaraghatta_220344
4637,Karnataka_29,Tumakuru_548,Tiptur_5912,Nallikere_220345
4638,Karnataka_29,Tumakuru_548,Tiptur_5912,Nonavinakere_220346
4639,Karnataka_29,Tumakuru_548,Tiptur_5912,Rangapura_220347
4640,Karnataka_29,Tumakuru_548,Tiptur_5912,Sarthavalli_220348
4641,Karnataka_29,Tumakuru_548,Tiptur_5912,Thadasur_220349
4642,Karnataka_29,Tumakuru_548,Tumakuru_5913,Arakere_220350
4643,Karnataka_29,Tumakuru_548,Tumakuru_5913,Aregujjanahalli_220351
4644,Karnataka_29,Tumakuru_548,Tumakuru_5913,Ariyur_220352
4645,Karnataka_29,Tumakuru_548,Tumakuru_5913,Ballagere_220353
4646,Karnataka_29,Tumakuru_548,Tumakuru_5913,Beladhara_220354
4647,Karnataka_29,Tumakuru_548,Tumakuru_5913,Belagumba_220355
4648,Karnataka_29,Tumakuru_548,Tumakuru_5913,Bellavi_220356
4649,Karnataka_29,Tumakuru_548,Tumakuru_5913,Bugudanahalli_220357
4650,Karnataka_29,Tumakuru_548,Tumakuru_5913,Chikkathotlakere_220358
4651,Karnataka_29,Tumakuru_548,Tumakuru_5913,Devalapura_220359
4652,Karnataka_29,Tumakuru_548,Tumakuru_5913,Doddanaravangala_220360
4653,Karnataka_29,Tumakuru_548,Tumakuru_5913,Galigenahalli_220361
4654,Karnataka_29,Tumakuru_548,Tumakuru_5913,Gangonahalli_220362
4655,Karnataka_29,Tumakuru_548,Tumakuru_5913,Guluru_220363
4656,Karnataka_29,Tumakuru_548,Tumakuru_5913,Haralur_220364
4657,Karnataka_29,Tumakuru_548,Tumakuru_5913,Hebbur_220365
4658,Karnataka_29,Tumakuru_548,Tumakuru_5913,Heggere_220366
4659,Karnataka_29,Tumakuru_548,Tumakuru_5913,Hethenahalli_220367
4660,Karnataka_29,Tumakuru_548,Tumakuru_5913,Hirehalli_220368
4661,Karnataka_29,Tumakuru_548,Tumakuru_5913,Holakal_220369
4662,Karnataka_29,Tumakuru_548,Tumakuru_5913,Honasigere_220370
4663,Karnataka_29,Tumakuru_548,Tumakuru_5913,Honnudike_220371
4664,Karnataka_29,Tumakuru_548,Tumakuru_5913,Kanakoppe_220373
4665,Karnataka_29,Tumakuru_548,Tumakuru_5913,Kesaramadu_220374
4666,Karnataka_29,Tumakuru_548,Tumakuru_5913,Kesthur_220375
4667,Karnataka_29,Tumakuru_548,Tumakuru_5913,Kora_220376
4668,Karnataka_29,Tumakuru_548,Tumakuru_5913,Mallasandra_220378
4669,Karnataka_29,Tumakuru_548,Tumakuru_5913,Maskal_220379
4670,Karnataka_29,Tumakuru_548,Tumakuru_5913,Mydala_220377
4671,Karnataka_29,Tumakuru_548,Tumakuru_5913,Nagavalli_220380
4672,Karnataka_29,Tumakuru_548,Tumakuru_5913,Nelahal_220381
4673,Karnataka_29,Tumakuru_548,Tumakuru_5913,Nidavalalu_220382
4674,Karnataka_29,Tumakuru_548,Tumakuru_5913,Obalapura_220383
4675,Karnataka_29,Tumakuru_548,Tumakuru_5913,Palasandra_220372
4676,Karnataka_29,Tumakuru_548,Tumakuru_5913,Seethakallu_220386
4677,Karnataka_29,Tumakuru_548,Tumakuru_5913,Sirivara_220385
4678,Karnataka_29,Tumakuru_548,Tumakuru_5913,Sorekunte_220387
4679,Karnataka_29,Tumakuru_548,Tumakuru_5913,Swandenahalli_220388
4680,Karnataka_29,Tumakuru_548,Tumakuru_5913,Thimmarajanahalli_220389
4681,Karnataka_29,Tumakuru_548,Tumakuru_5913,Urdigere_220390
4682,Karnataka_29,Tumakuru_548,Tumakuru_5913,Urukere_220384
4683,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Alabooru_216169
4684,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Ambali_216170
4685,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Bachigondanahalli_216171
4686,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Bennekallu_216175
4687,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Byasigadere_216174
4688,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Dasamapura_216177
4689,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Gaddhikeri_273256
4690,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Halagapura_216179
4691,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Hampapattana_216180
4692,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Hanasi_216182
4693,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Kadalabalu_216183
4694,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Kogali_216184
4695,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Madhuru_273257
4696,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Malavi_216185
4697,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Morigeri_216187
4698,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Nelkudri -1_273258
4699,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Sonna_216189
4700,Karnataka_29,Vijayanagar_738,Hagaribommanahalli_5783,Vallabhapura_276043
4701,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Adavihalli_217502
4702,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Anajigere_217503
4703,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Bagali_217506
4704,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Chatnihalli_217507
4705,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Chigateri_217508
4706,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Chirasthahalli_217509
4707,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Duggavathi_217510
4708,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Gundagatti_217511
4709,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Halavagalu_217512
4710,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Harakanalu_217513
4711,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Hiremegalagere_217514
4712,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Huchhangidurga_217516
4713,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,K. Kallahalli_217517
4714,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Kadathi_272699
4715,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Kanchikeri_217519
4716,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Kulahalli_217520
4717,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Kunchur_217521
4718,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Madlageri_217522
4719,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Mattihalli_217523
4720,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Mydur_217524
4721,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Nandibevur_217525
4722,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Nilagunda_217526
4723,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Nittur_217528
4724,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Punabagatta_217529
4725,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Telagi_217533
4726,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Thaudur_217534
4727,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Togarikatte_217535
4728,Karnataka_29,Vijayanagar_738,Harapanahalli_5822,Yadihalli_217536
4729,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Achhatt_134857
4730,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Ataniya_134858
4731,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Atrar_134859
4732,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bagauta_134860
4733,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bandhi Kala_134861
4734,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bangayn_134862
4735,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bara_134863
4736,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Barayach Khera_134864
4737,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bardwaha_134865
4738,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bari_134866
4739,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Barkonha_134867
4740,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Basata_134868
4741,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Bihata_134869
4742,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Boda_134870
4743,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Boodaur_134871
4744,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Brajpura_134872
4745,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Chauka_134873
4746,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Chhapar_134874
4747,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Chhirawal_134875
4748,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dalon_134876
4749,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Deri_134877
4750,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dhadari_134878
4751,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dhamaura_134879
4752,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dhamchi_134880
4753,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dhauri_134881
4754,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Dhilapur_134882
4755,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Gaharwar_134883
4756,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Gangayach_134884
4757,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Gathewara_134885
4758,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Gaurgayn_134886
4759,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Gora_134887
4760,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Guraiya_134888
4761,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Hama_134889
4762,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Hatna_134890
4763,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Himmatpura_134891
4764,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Ikara_134892
4765,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Isha Nagar_134893
4766,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kadari_134894
4767,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kadawan_134895
4768,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kalani_134896
4769,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kalapani_134897
4770,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kanti_134898
4771,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kashi Pura_134899
4772,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kedi_134900
4773,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Keeratpura_134901
4774,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Khadgayan_134902
4775,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Khairon_134903
4776,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kharka_134904
4777,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Khonp_134905
4778,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kood_134906
4779,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Kurra_134907
4780,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Laloni_134908
4781,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Maheba_134909
4782,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Mal Pura_134910
4783,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Matguwan_134911
4784,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Mauraha_134912
4785,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Morwa_134913
4786,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Nandganya Kala_134914
4787,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Negunwa_134915
4788,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Niwari_134916
4789,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Padariya_134917
4790,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Pahadgaon_134918
4791,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Panotha_134919
4792,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Parapatti_134920
4793,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Pathada_134921
4794,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Pathapur_134922
4795,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Pidpa_134923
4796,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Puchhi_134924
4797,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Purwa_134925
4798,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Ramgarh_134926
4799,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Rampur (Dhila)_134927
4800,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Rampur (Kurra)_134928
4801,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Rampura_134929
4802,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Ranguwan_134930
4803,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Salaiya_134931
4804,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Sarani_134932
4805,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Saura_134933
4806,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Sigaun_134934
4807,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Sukwan_134935
4808,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Thara_134936
4809,Madhya Pradesh_23,Chhatarpur_398,Chhatarpur_3785,Tudar_134937
4810,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Alipura_135003
4811,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Ama_135004
4812,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bada Gaon_135005
4813,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Banchhora_135006
4814,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Barat_135007
4815,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Barrohi_135008
4816,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bedar_135009
4817,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bhadarra_135010
4818,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bhadesar_135011
4819,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bikaura_135012
4820,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Bilahari_135013
4821,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Budrakh_135014
4822,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Chandaura_135015
4823,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Chandrapura_135016
4824,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Chaubara_135017
4825,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Churwari_135018
4826,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Dauni_135019
4827,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Dauriya_135020
4828,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Dharam Pura_135021
4829,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Dhigpura_135022
4830,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Dilaniya_135023
4831,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Galan_135024
4832,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Garroli_135025
4833,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Gaur_135026
4834,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Gaurari_135027
4835,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Gudara_135028
4836,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Gursari_135029
4837,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Imaliya_135030
4838,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Jhijhan_135031
4839,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Joran_135032
4840,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Kaithokar_135033
4841,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Kakun Pura_135034
4842,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Kararaganj_135035
4843,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Karatha_135036
4844,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Khiri_135037
4845,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Khirwa_135038
4846,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Khurda_135039
4847,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Kurraha_135040
4848,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Lahedara_135041
4849,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Lugasi_135042
4850,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Madarkha_135043
4851,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mahed_135044
4852,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mahtaul_135045
4853,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Malka_135046
4854,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mankari_135047
4855,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Manpura_135048
4856,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mataudha Besan_135049
4857,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mataudha Chauban_135050
4858,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mau (Pur)_135051
4859,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mau Sahaniya_135052
4860,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mawaiya_135053
4861,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Mukharra_135054
4862,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Naya Gaon_135055
4863,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Neguwa_135056
4864,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Nuna_135057
4865,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Padwaha_135058
4866,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Paretha_135059
4867,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Pur (Mau)_135060
4868,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Putariya_135061
4869,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Ragauli_135062
4870,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Ranipura_135063
4871,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Sahaniya_135064
4872,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Saila_135065
4873,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Sardar Pur_135066
4874,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Sarsed_135067
4875,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Sindurkhi_135068
4876,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Singhpur_135069
4877,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Singrawan Kala_135070
4878,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Singrawan Khurd_135071
4879,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Sunati_135072
4880,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Tatam_135073
4881,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Teela_135074
4882,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Tindani_135075
4883,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Ujara_135076
4884,Madhya Pradesh_23,Chhatarpur_398,Nowgong_3787,Urdmau_135077
4885,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Akauna_135078
4886,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Atarra_135079
4887,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bamari_135080
4888,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bamhori Bahadurju_135081
4889,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bamitha_135082
4890,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bamnaura_135083
4891,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bandani_135084
4892,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bara_135085
4893,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Barakhera_135086
4894,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bardwaha_135087
4895,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Barethi_135088
4896,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Basari_135089
4897,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bedari_135090
4898,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Beniganj_135091
4899,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bhabhuwa_135092
4900,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bhaira_135093
4901,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bhinyatal_135094
4902,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Bila_135095
4903,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Birauna_135096
4904,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Chandra Nagar_135097
4905,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Chaubar_135098
4906,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Daharra_135099
4907,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Dalpatpura_135100
4908,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Dhamna_135101
4909,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Dhawad_135102
4910,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Dhoguwan_135103
4911,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Digauni_135104
4912,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Dumra_135105
4913,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Gadha_135106
4914,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Gangwaha_135107
4915,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Ganj_135108
4916,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Ghoora_135109
4917,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Ghunchu_135110
4918,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Gomakala_135111
4919,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Gora_135112
4920,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Hakimpura_135113
4921,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Imiliya_135114
4922,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Imlaha_135115
4923,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Jhamtuli_135116
4924,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kabar_135117
4925,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kadauhan_135118
4926,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Karri_135119
4927,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Katara_135120
4928,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Khajwa_135121
4929,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kheri_135122
4930,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kota_135123
4931,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kurela_135124
4932,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Kutiya_135125
4933,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Lakheri_135126
4934,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Lalpur_135127
4935,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Majhguwan_135128
4936,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Maniya_135129
4937,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Maumasaniya_135130
4938,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Nadya_135131
4939,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Nahdaura_135132
4940,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Nand_135133
4941,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Nayagoan_135134
4942,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Onta Purwa_135135
4943,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pahadi Bawan_135136
4944,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pahadi Hiraju_135137
4945,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pahadi Maimaru_135138
4946,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pahara Purwa_135140
4947,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pahara_135139
4948,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Para_135141
4949,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Parwa_135142
4950,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Patan_135143
4951,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Patharguwan_135144
4952,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pay_135145
4953,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Peera_135146
4954,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pipat_135147
4955,Madhya Pradesh_23,Chhatarpur_398,Rajnagar_3788,Pratappura_135148
